Time;Country Name;Country Code;cod_pais_ano;School enrollment, primary (% gross) ;Poverty headcount ratio at national poverty lines (% of population) ;Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population) ;Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ;Life expectancy at birth, total (years) ;deuda_hogares;diez_porc_mas_rico;uno_porc_mas_rico;Mobile cellular subscriptions (per 100 people) ;Secure Internet servers (per 1 million people) ;IDH
2000;Colombia;COL;2000COL;119.38394;;53.7;16.4;72.945;9.7475036;;0.1732;5.694682872;;0.449
2000;Mexico;MEX;2000MEX;108.99793;;44;9.1;74.34;7.6805101;;;14.23448136;;0.473
2000;Peru;PER;2000PER;117.18726;;52.5;16.3;71.111;;;;4.814284565;;0.45
2000;Paraguay;PRY;2000PRY;118.77401;;;;70.546;;;;15.41948162;;0.427
2000;Argentina;ARG;2000ARG;115.69413;;26.3;5.7;73.576;6.5755721;;0.1434;17.59645109;;0.561
2000;Venezuela;VEN;2000VEN;101.4451;41.6;;;72.112;;;;22.51600355;;0.47
2000;Uruguay;URY;2000URY;109.04492;;;;74.731;;;;12.37408637;;0.553
2000;Antigua and Barbuda;ATG;2000ATG;127.596;;;;73.94;;;;28.94127552;;
2000;Aruba;ABW;2000ABW;110.78818;;;;73.787;;;;16.51018679;;
2000;Bahamas;BHS;2000BHS;;;;;71.914;;;;10.57671338;;0.493
2000;Barbados;BRB;2000BRB;100.65389;;;;77.162;;;;10.48450362;;0.609
2000;Belize;BLZ;2000BLZ;115.91097;;;;68.847;;;;6.797808463;;0.477
2000;British Virgin Islands;VGB;2000VGB;109.09447;;;;;;;;;;
2000;Cayman Islands;CYM;2000CYM;;;;;;;;;25.29371439;;
2000;Cuba;CUB;2000CUB;102.63977;;;;76.699;;;;0.058743011;;0.507
2000;Curacao;CUW;2000CUW;;;;;;;;;;;
2000;Dominica;DMA;2000DMA;114.04494;;;;;;;;1.722900215;;
2000;Dominican Republic;DOM;2000DOM;115.84567;32.1;30.2;5.5;69.429;;;;8.327284493;;0.413
2000;El Salvador;SLV;2000SLV;112.13527;;44.6;12.2;68.875;;;;12.62968891;;0.384
2000;Grenada;GRD;2000GRD;93.76376;;;;72.648;;;;4.181537055;;
2000;Guatemala;GTM;2000GTM;99.79491;56;44.8;9.2;67.849;;;;7.354303498;;0.345
2000;Guyana;GUY;2000GUY;105.53402;;;;65.242;;;;5.334029717;;0.419
2000;Haiti;HTI;2000HTI;;;;;57.131;;;;0.649825858;;0.227
2000;Honduras;HND;2000HND;103.7631;;;;70.689;;;;2.361712487;;0.355
2000;Jamaica;JAM;2000JAM;95.96072;18.7;;;74.142;;;;13.82272429;;0.441
2000;Nicaragua;NIC;2000NIC;103.88035;;;;69.527;;;;1.781191967;;0.354
2000;Panama;PAN;2000PAN;105.66807;;35.5;12.4;75.06;;;;13.5431214;;0.479
2000;Puerto Rico;PRI;2000PRI;;;;;76.68926829;;;;35.92568466;;0.6
2000;Suriname;SUR;2000SUR;;;;;67.822;;;;8.716018083;;
2000;Trinidad and Tobago;TTO;2000TTO;104.91024;;;;69.413;;;;12.77351669;;0.489
2001;Brazil;BRA;2001BRA;150.78555;;41.3;11.6;70.462;11.377592;0.54290003;0.26210001;16.22257852;;
2001;Bolivia;BOL;2001BOL;117.24152;;57.4;22.8;63.054;;;;9.089692765;;
2001;Chile;CHL;2001CHL;;;;;76.634;;;0.20479999;32.8741032;;
2001;Costa Rica;CRI;2001CRI;109.81272;;23.2;4.7;77.601;13.408362;;;8.104561295;;
2001;Ecuador;ECU;2001ECU;112.10682;;;;73.078;;;;6.652529252;;
2001;Colombia;COL;2001COL;116.24857;;60.5;19.7;73.241;9.3168239;;0.17309999;8.11124721;;
2001;Mexico;MEX;2001MEX;109.07219;;;;74.658;7.9730219;;;21.69288102;;
2001;Peru;PER;2001PER;116.73724;;55;17.2;71.505;4.3765845;;;6.691536733;;
2001;Paraguay;PRY;2001PRY;117.94737;;36.2;8.9;70.786;;;;21.18470781;;
2001;Argentina;ARG;2001ARG;116.25017;;31;9.4;73.755;6.0886462;;0.12909999;18.08631275;;
2001;Venezuela;VEN;2001VEN;104.28565;31.1;45.8;11;72.294;;;;26.26170594;;
2001;Uruguay;URY;2001URY;108.38845;;;;74.939;;;;15.63660267;;
2001;Antigua and Barbuda;ATG;2001ATG;;;;;74.171;;;;32.37838678;;
2001;Aruba;ABW;2001ABW;109.44096;;;;73.853;;;;57.05182028;;
2001;Bahamas;BHS;2001BHS;;;;;71.954;;;;20.01037612;;
2001;Barbados;BRB;2001BRB;99.27465;;;;77.362;;;;19.49027523;;
2001;Belize;BLZ;2001BLZ;112.40404;;;;69.04;;;;15.35110933;;
2001;British Virgin Islands;VGB;2001VGB;105.67403;;;;;;;;;;
2001;Cayman Islands;CYM;2001CYM;;;;;;;;;38.69352452;;
2001;Cuba;CUB;2001CUB;102.98116;;;;76.905;;;;0.076840626;;
2001;Curacao;CUW;2001CUW;;;;;;;;;;;
2001;Dominica;DMA;2001DMA;105.66701;;;;;;;;11.0678859;;
2001;Dominican Republic;DOM;2001DOM;;32.8;30.1;3.9;69.69;;;;14.77079818;;
2001;El Salvador;SLV;2001SLV;112.63912;;46.2;13.5;69.162;15.505883;;;14.47243347;;
2001;Grenada;GRD;2001GRD;97.8859;;;;72.805;;;;6.212166704;;
2001;Guatemala;GTM;2001GTM;100.39684;;;;68.304;;;;9.61380454;;
2001;Guyana;GUY;2001GUY;102.24526;;;;65.532;;;;10.10727235;;
2001;Haiti;HTI;2001HTI;;;;;57.382;;;;1.062863559;;
2001;Honduras;HND;2001HND;;63.7;55;21.3;70.976;;;;3.519432718;;
2001;Jamaica;JAM;2001JAM;95.89864;16.9;;;74.139;;;;22.35112547;;
2001;Nicaragua;NIC;2001NIC;107.49241;45.8;62.6;16.5;69.934;7.0564053;;;3.197226398;;
2001;Panama;PAN;2001PAN;106.88965;;40.5;15.5;75.233;;;;15.37848324;;
2001;Puerto Rico;PRI;2001PRI;;;;;77.06682927;;;;44.3604821;;
2001;Suriname;SUR;2001SUR;106.07478;;;;67.913;;;;18.25510566;;
2001;Trinidad and Tobago;TTO;2001TTO;101.12275;;;;69.65;;;;20.13994615;;
2002;Brazil;BRA;2002BRA;146.82779;;40.4;10.3;70.813;10.86598;0.55669999;0.27419999;19.42823093;;
2002;Bolivia;BOL;2002BOL;117.82004;63.3;59.6;24.7;63.64;;;;11.70484697;;
2002;Chile;CHL;2002CHL;100.84305;;;;76.894;22.733539;;0.20200001;39.81221097;;
2002;Costa Rica;CRI;2002CRI;109.20161;;22.3;4.5;77.74;15.018527;;;12.25279663;;
2002;Ecuador;ECU;2002ECU;112.59968;;;;73.371;;;;11.87556706;;
2002;Colombia;COL;2002COL;117.15305;;53.2;14.3;73.517;10.247376;;0.1796;11.24539087;;
2002;Mexico;MEX;2002MEX;109.425;;41;6.7;74.922;8.7127833;;;25.49867503;;
2002;Peru;PER;2002PER;116.167;;50.4;15;71.882;4.7004829;;;8.512400738;;
2002;Paraguay;PRY;2002PRY;116.56947;57.7;47.4;13.2;71.023;;;;30.13429955;;
2002;Argentina;ARG;2002ARG;116.79843;;44.2;14;73.932;3.4403596;;0.15530001;17.42684502;;
2002;Venezuela;VEN;2002VEN;106.68163;41.1;55.9;18.2;72.466;;;;26.06289906;;
2002;Uruguay;URY;2002URY;110.28098;;;;75.152;;;;15.43962189;;
2002;Antigua and Barbuda;ATG;2002ATG;;;;;74.395;;;;48.79621943;;
2002;Aruba;ABW;2002ABW;111.01083;;;;73.937;;;;65.05811016;;
2002;Bahamas;BHS;2002BHS;93.19962;;;;71.977;;;;39.57583046;;
2002;Barbados;BRB;2002BRB;96.76539;;;;77.534;;;;35.54649355;;
2002;Belize;BLZ;2002BLZ;107.26702;;;;69.272;;;;19.7154487;;
2002;British Virgin Islands;VGB;2002VGB;108.86909;;;;;;;;37.86265323;;
2002;Cayman Islands;CYM;2002CYM;;;;;;;;;41.89543781;;
2002;Cuba;CUB;2002CUB;103.61125;;;;77.105;;;;0.159388895;;
2002;Curacao;CUW;2002CUW;;;;;;;;;;;
2002;Dominica;DMA;2002DMA;100.06377;;;;76.59756098;;;;17.43058837;;
2002;Dominican Republic;DOM;2002DOM;118.13887;32.8;30.6;5.6;69.957;;;;19.49127648;;
2002;El Salvador;SLV;2002SLV;113.40176;;46.5;14;69.432;16.72571;;;14.90771093;;
2002;Grenada;GRD;2002GRD;112.30451;;;;72.929;;;;7.288148677;;
2002;Guatemala;GTM;2002GTM;103.11707;;;;68.717;;;;12.91755782;;
2002;Guyana;GUY;2002GUY;;;;;65.828;;;;10.66073747;;
2002;Haiti;HTI;2002HTI;;;;;57.655;;;;1.599241503;;
2002;Honduras;HND;2002HND;;64.8;60.3;23.4;71.249;;;;4.712014911;;
2002;Jamaica;JAM;2002JAM;96.15706;19.7;34;2.8;74.14;;;;46.23273898;;
2002;Nicaragua;NIC;2002NIC;114.54247;;;;70.308;9.45308;;;4.545566019;;
2002;Panama;PAN;2002PAN;108.83784;;37.6;11.2;75.401;;;;16.69779638;;
2002;Puerto Rico;PRI;2002PRI;;;;;77.7604878;;;;44.94499401;;
2002;Suriname;SUR;2002SUR;104.12106;;;;68.064;;;;22.47099443;;
2002;Trinidad and Tobago;TTO;2002TTO;96.51612;;;;69.903;;;;20.57385886;;
2003;Brazil;BRA;2003BRA;140.54449;;41.7;11.1;71.17;10.373651;0.5528;0.27200001;25.50654987;;
2003;Bolivia;BOL;2003BOL;116.04538;;;;64.21;;;;14.35963863;;
2003;Chile;CHL;2003CHL;99.72118;35.4;30.3;4.2;77.146;23.720042;;0.18529999;45.8576693;;
2003;Costa Rica;CRI;2003CRI;;;21.8;4.4;77.871;15.927774;;;18.69090043;;
2003;Ecuador;ECU;2003ECU;111.72212;;53.3;14.5;73.641;;;;17.93731308;;
2003;Colombia;COL;2003COL;;;50.9;12;73.777;9.7945775;;0.1992;14.91231688;;
2003;Mexico;MEX;2003MEX;109.50614;;;;75.118;9.3381978;;;29.19810068;;
2003;Peru;PER;2003PER;114.60995;;49.8;11.7;72.24;5.1616986;;;10.70553414;;
2003;Paraguay;PRY;2003PRY;112.4251;51.4;40.5;8.3;71.249;;;;31.4281971;;
2003;Argentina;ARG;2003ARG;114.49467;;30;6.8;74.107;2.5609177;;0.16850001;20.58984504;;
2003;Venezuela;VEN;2003VEN;104.75289;54;62.5;22.7;72.618;;;;27.4546972;;
2003;Uruguay;URY;2003URY;111.29171;;;;75.373;;;;14.969305;;
2003;Antigua and Barbuda;ATG;2003ATG;;;;;74.613;;;;58.13366961;;
2003;Aruba;ABW;2003ABW;109.2143;;;;74.038;;;;72.10282734;;
2003;Bahamas;BHS;2003BHS;;;;;71.986;;;;39.03439158;;
2003;Barbados;BRB;2003BRB;96.64907;;;;77.682;;;;51.03361292;;
2003;Belize;BLZ;2003BLZ;111.15116;;;;69.511;;;;22.41922613;;
2003;British Virgin Islands;VGB;2003VGB;108.67866;;;;;;;;;;
2003;Cayman Islands;CYM;2003CYM;;;;;;;;;45.11923143;;
2003;Cuba;CUB;2003CUB;101.83209;;;;77.303;;;;0.314858169;;
2003;Curacao;CUW;2003CUW;;;;;;;;;;;
2003;Dominica;DMA;2003DMA;95.57749;;;;;;;;33.93152639;;
2003;Dominican Republic;DOM;2003DOM;115.84297;41.5;38.5;6.6;70.227;;;;23.63659968;;
2003;El Salvador;SLV;2003SLV;115.48497;;47.2;14.8;69.68;18.717559;;;19.1821026;;
2003;Grenada;GRD;2003GRD;111.86898;;;;73.023;;;;40.66439114;;
2003;Guatemala;GTM;2003GTM;;;;;69.092;;;;16.27758555;;
2003;Guyana;GUY;2003GUY;97.4295;;;;66.122;;;;18.51389599;;
2003;Haiti;HTI;2003HTI;;;;;57.959;;;;3.595463604;;
2003;Honduras;HND;2003HND;108.74321;65.1;63.9;28.1;71.511;;;;5.338375606;;
2003;Jamaica;JAM;2003JAM;94.6986;19.1;;;74.142;;;;58.1803526;;
2003;Nicaragua;NIC;2003NIC;115.51947;;;;70.64;9.3759733;;;8.81888877;;
2003;Panama;PAN;2003PAN;107.53756;;36.1;11.2;75.565;;;;21.57667944;;
2003;Puerto Rico;PRI;2003PRI;;;;;78.07121951;;;;46.77673718;;
2003;Suriname;SUR;2003SUR;;;;;68.28;;;;34.53730156;;
2003;Trinidad and Tobago;TTO;2003TTO;100.52961;;;;70.164;;;;26.20463882;;
2004;Brazil;BRA;2004BRA;133.69631;;40.3;9.7;71.531;11.908494;0.5478;0.27320001;35.65363548;;
2004;Bolivia;BOL;2004BOL;115.41665;63.1;53.1;13.7;64.766;;;;19.85644786;;
2004;Chile;CHL;2004CHL;104.155;;;;77.391;25.102878;0.53960001;0.2244;57.82954587;;
2004;Costa Rica;CRI;2004CRI;113.81433;;22.6;4.3;77.996;17.086171;;;21.84734051;;
2004;Ecuador;ECU;2004ECU;110.64753;;54.6;15;73.887;;;;26.06702604;;
2004;Colombia;COL;2004COL;119.58101;;50.8;10.9;74.026;11.28206;;0.178;24.71857858;;
2004;Mexico;MEX;2004MEX;108.99918;;37.6;6;75.243;9.9923571;;;36.79008756;;
2004;Peru;PER;2004PER;113.8539;58.7;49.7;13.5;72.581;5.5190522;;;14.81511166;;
2004;Paraguay;PRY;2004PRY;111.07866;48.8;38.5;5.7;71.464;;;;30.5214736;;
2004;Argentina;ARG;2004ARG;115.80605;;25;5.2;74.28;2.6645748;;0.1675;35.10441866;;
2004;Venezuela;VEN;2004VEN;104.60011;53.1;57.2;19.8;72.746;;;;32.39262805;;
2004;Uruguay;URY;2004URY;112.83157;;;;75.599;;;;18.05727333;;
2004;Antigua and Barbuda;ATG;2004ATG;;;;;74.821;;;;67.21768572;;
2004;Aruba;ABW;2004ABW;110.83905;;;;74.156;;;;99.64754854;;
2004;Bahamas;BHS;2004BHS;98.25661;;;;71.988;;;;58.32878637;;
2004;Barbados;BRB;2004BRB;94.95598;;;;77.808;;;;72.70237282;;
2004;Belize;BLZ;2004BLZ;112.8524;;;;69.749;;;;27.12438156;;
2004;British Virgin Islands;VGB;2004VGB;110.57165;;;;;;;;;;
2004;Cayman Islands;CYM;2004CYM;;;;;;;;;70.56072815;;
2004;Cuba;CUB;2004CUB;101.69447;;;;77.499;;;;0.673729252;;
2004;Curacao;CUW;2004CUW;;;;;;;;;;;
2004;Dominica;DMA;2004DMA;92.09814;;;;;;;;59.44417607;;
2004;Dominican Republic;DOM;2004DOM;107.87681;49.7;45.7;8.5;70.499;;;;28.23643448;;
2004;El Salvador;SLV;2004SLV;118.17102;;45;10.9;69.908;21.006211;;;30.42232333;;
2004;Grenada;GRD;2004GRD;110.1525;;;;73.088;;;;41.50862028;;
2004;Guatemala;GTM;2004GTM;108.68226;;;;69.437;;;;24.75794771;;
2004;Guyana;GUY;2004GUY;;;;;66.412;;;;23.0183027;;
2004;Haiti;HTI;2004HTI;;;;;58.292;;;;4.421317515;;
2004;Honduras;HND;2004HND;106.26722;64.7;63.2;27.2;71.77;;;;9.710360619;;
2004;Jamaica;JAM;2004JAM;96.28224;16.9;29.7;1.7;74.146;;;;67.43272973;;
2004;Nicaragua;NIC;2004NIC;118.11106;;;;70.933;11.205794;;;13.76762253;;
2004;Panama;PAN;2004PAN;108.6108;;35;10.1;75.728;;;;38.53810965;;
2004;Puerto Rico;PRI;2004PRI;;;;;78.17585366;;;;50.73926292;;
2004;Suriname;SUR;2004SUR;;;;;68.555;;;;43.10878121;;
2004;Trinidad and Tobago;TTO;2004TTO;101.71258;;;;70.428;;;;50.47495471;;
2005;Brazil;BRA;2005BRA;133.26216;;38.1;8.6;71.896;13.842465;0.551;0.27900001;46.31799164;;0.488
2005;Bolivia;BOL;2005BOL;114.81316;59.6;52.1;19.3;65.312;;;;26.22748856;;0.407
2005;Chile;CHL;2005CHL;104.56108;;;;77.63;26.170622;0.52310002;0.2154;65.31393577;;0.614
2005;Costa Rica;CRI;2005CRI;111.86185;;20.3;3.1;78.117;18.214031;;;25.69838959;;0.568
2005;Ecuador;ECU;2005ECU;109.87432;;46.9;12.1;74.112;;;;45.17865705;;0.484
2005;Colombia;COL;2005COL;121.52662;;46.7;9.7;74.265;12.985787;;0.18799999;51.23366844;;0.48
2005;Mexico;MEX;2005MEX;108.60084;;36.8;6.7;75.3;10.958784;;;44.45889887;;0.499
2005;Peru;PER;2005PER;113.72672;55.6;52.1;15.3;72.908;6.365091;;;20.03634159;;0.468
2005;Paraguay;PRY;2005PRY;110.92735;44.9;35;6.1;71.667;;;;32.39987802;;0.449
2005;Argentina;ARG;2005ARG;115.29915;;21.1;3.7;74.451;3.1367919;;;56.96774563;;0.609
2005;Venezuela;VEN;2005VEN;104.17656;42.4;48.8;18.9;72.852;;;;47.27417405;;0.501
2005;Uruguay;URY;2005URY;114.18575;;;;75.826;;;;34.76795584;;0.602
2005;Antigua and Barbuda;ATG;2005ATG;;;;;75.019;;;;105.5668078;;
2005;Aruba;ABW;2005ABW;111.37672;;;;74.287;;;;103.3849507;;
2005;Bahamas;BHS;2005BHS;100.39834;;;;71.987;;;;70.11380322;;0.524
2005;Barbados;BRB;2005BRB;96.12875;;;;77.915;;;;74.61919565;;0.622
2005;Belize;BLZ;2005BLZ;113.27096;;;;69.998;;;;33.82663848;;0.514
2005;British Virgin Islands;VGB;2005VGB;112.32558;;;;;;;;;;
2005;Cayman Islands;CYM;2005CYM;;;;;;;;;164.3186293;;
2005;Cuba;CUB;2005CUB;101.11218;;;;77.688;;;;1.203507642;;0.563
2005;Curacao;CUW;2005CUW;;;;;;;;;;;
2005;Dominica;DMA;2005DMA;91.47369;;;;;;;;73.66586862;;
2005;Dominican Republic;DOM;2005DOM;108.37692;47.8;36.8;5.6;70.771;;;;39.82836805;;0.433
2005;El Salvador;SLV;2005SLV;118.20685;;45.1;10.4;70.124;24.273864;;;39.84970233;;0.41
2005;Grenada;GRD;2005GRD;103.21219;;;;73.123;;;;44.77121373;;
2005;Guatemala;GTM;2005GTM;109.85279;;;;69.762;;;;34.43843431;;0.364
2005;Guyana;GUY;2005GUY;100.88132;;;;66.694;;;;37.70865079;;0.44
2005;Haiti;HTI;2005HTI;;;;;58.652;;;;5.439742616;;0.234
2005;Honduras;HND;2005HND;101.74923;63.7;60.8;26.5;72.026;;;;17.18011231;;0.392
2005;Jamaica;JAM;2005JAM;;14.8;;;74.148;;;;72.3161252;;0.439
2005;Nicaragua;NIC;2005NIC;119.47575;48.3;53.7;8.3;71.195;14.175354;;;20.58177613;;0.377
2005;Panama;PAN;2005PAN;107.2102;;34.8;10;75.892;;;;52.51129281;;0.508
2005;Puerto Rico;PRI;2005PRI;;;;;78.29609756;;;;54.88782834;;0.632
2005;Suriname;SUR;2005SUR;105.0331;;;;68.877;;;;46.60696266;;
2005;Trinidad and Tobago;TTO;2005TTO;99.25541;;;;70.691;;;;71.27640374;;0.514
2006;Brazil;BRA;2006BRA;;;34.2;7.2;72.26;15.217033;0.55470002;0.2823;53.10093266;;
2006;Bolivia;BOL;2006BOL;113.27957;59.9;48.1;16.4;65.853;;;;30.61209654;;
2006;Chile;CHL;2006CHL;105.41235;29.1;23.3;2.4;77.865;26.210826;0.52609998;0.22660001;76.13071604;;
2006;Costa Rica;CRI;2006CRI;114.12326;;20;3.2;78.239;18.831433;;;33.22393826;;
2006;Ecuador;ECU;2006ECU;109.21076;;41.2;8.1;74.319;;;;60.35150615;;
2006;Colombia;COL;2006COL;122.43024;;;;74.5;14.286175;;0.19939999;68.89374311;;
2006;Mexico;MEX;2006MEX;108.17477;;33.3;4.2;75.296;11.869534;;;51.50184288;;
2006;Peru;PER;2006PER;113.91453;49.2;46.4;13.3;73.222;6.8027959;;;32.45314151;;
2006;Paraguay;PRY;2006PRY;108.18252;48.9;39.5;7.9;71.862;;;;54.67153283;;
2006;Argentina;ARG;2006ARG;117.2033;;17.3;3.2;74.62;3.7991089;;;80.19976545;;
2006;Venezuela;VEN;2006VEN;103.94703;33.1;35.6;10.2;72.938;;;;69.97888358;;
2006;Uruguay;URY;2006URY;115.70015;32.5;17.1;0.5;76.046;;;;70.0670686;;
2006;Antigua and Barbuda;ATG;2006ATG;;;;;75.204;;;;133.2184659;;
2006;Aruba;ABW;2006ABW;114.25115;;;;74.429;;;;108.1282107;;
2006;Bahamas;BHS;2006BHS;96.0583;;;;71.988;;;;76.42349856;;
2006;Barbados;BRB;2006BRB;98.246;;;;78.009;;;;85.45537108;;
2006;Belize;BLZ;2006BLZ;113.68493;;;;70.286;;;;40.50403496;;
2006;British Virgin Islands;VGB;2006VGB;110.88771;;;;;;;;;;
2006;Cayman Islands;CYM;2006CYM;;;;;;;;;182.4182105;;
2006;Cuba;CUB;2006CUB;100.33998;;;;77.864;;;;1.356110797;;
2006;Curacao;CUW;2006CUW;;;;;74.7097561;;;;;;
2006;Dominica;DMA;2006DMA;90.79055;;;;;;;;101.1058005;;
2006;Dominican Republic;DOM;2006DOM;103.63236;44.2;33.6;4.3;71.041;;;;49.96003769;;
2006;El Salvador;SLV;2006SLV;117.68264;;42.4;6.9;70.333;25.339757;;;63.3551277;;
2006;Grenada;GRD;2006GRD;;;;;73.125;;;;44.02142319;;
2006;Guatemala;GTM;2006GTM;111.03078;51;43.4;11.1;70.082;;;;53.58463647;;
2006;Guyana;GUY;2006GUY;;;;;66.972;;;;53.5946609;;
2006;Haiti;HTI;2006HTI;;;;;59.028;;;;12.84138693;;
2006;Honduras;HND;2006HND;104.69009;59.9;55.2;22.5;72.285;;;;29.35117283;;
2006;Jamaica;JAM;2006JAM;;14.3;;;74.143;;;;82.58220372;;
2006;Nicaragua;NIC;2006NIC;123.80701;;;;71.436;16.725717;;;33.19366465;;
2006;Panama;PAN;2006PAN;107.44276;;34;10.5;76.06;;;;64.11159;;
2006;Puerto Rico;PRI;2006PRI;;;;;78.41634146;;;;60.67821446;;
2006;Suriname;SUR;2006SUR;105.81222;;;;69.227;;;;63.32934227;;
2006;Trinidad and Tobago;TTO;2006TTO;;;;;70.952;;;;116.6010651;;
2007;Brazil;BRA;2007BRA;128.17979;;32.1;6.8;72.618;17.466634;0.54939997;0.28290001;63.63005371;;0.488
2007;Bolivia;BOL;2007BOL;112.38876;60.1;46.4;12.4;66.395;;;;34.04750504;;0.414
2007;Chile;CHL;2007CHL;106.78148;;;;78.099;28.852726;0.55699998;0.2472;84.42248866;;0.656
2007;Costa Rica;CRI;2007CRI;113.68903;;15.9;1.7;78.362;21.748302;;;34.24168851;;0.575
2007;Ecuador;ECU;2007ECU;110.01211;36.7;40.4;8.5;74.514;;;;69.52706865;;0.466
2007;Colombia;COL;2007COL;123.15247;;;;74.732;16.522467;;0.2049;77.60184186;;0.505
2007;Mexico;MEX;2007MEX;108.79971;;;;75.255;13.52246;;;60.96835755;;0.514
2007;Peru;PER;2007PER;114.34937;42.4;41.1;11;73.528;7.8546774;;;54.41435324;;0.48
2007;Paraguay;PRY;2007PRY;106.07358;45.3;36.1;7.8;72.055;;;;78.25986713;;0.449
2007;Argentina;ARG;2007ARG;118.05111;;16.2;2.6;74.787;4.6676932;;;101.8079595;;0.628
2007;Venezuela;VEN;2007VEN;105.75627;27.5;;;73.01;;;;87.42099949;;0.549
2007;Uruguay;URY;2007URY;115.18192;29.6;15;0.3;76.251;;;;90.17254901;;0.617
2007;Antigua and Barbuda;ATG;2007ATG;114.57859;;;;75.376;;;;133.7455073;;
2007;Aruba;ABW;2007ABW;115.21158;;;;74.576;;;;112.2147359;;
2007;Bahamas;BHS;2007BHS;98.39377;;;;71.998;;;;110.8509762;;0.529
2007;Barbados;BRB;2007BRB;99.64702;;;;78.097;;;;92.42770004;;0.673
2007;Belize;BLZ;2007BLZ;113.11683;;;;70.636;;;;39.56659142;;0.464
2007;British Virgin Islands;VGB;2007VGB;112.49076;;;;;;;;82.6446281;;
2007;Cayman Islands;CYM;2007CYM;;;;;;;;;194.141163;;
2007;Cuba;CUB;2007CUB;99.71524;;;;78.019;;;;1.762064263;;0.686
2007;Curacao;CUW;2007CUW;;;;;75.36341463;;;;;;
2007;Dominica;DMA;2007DMA;92.79579;;;;;;;;125.7150929;;
2007;Dominican Republic;DOM;2007DOM;113.72905;43.6;33.3;4.3;71.304;;;;59.03138509;;0.449
2007;El Salvador;SLV;2007SLV;123.49582;34.6;39.2;4.5;70.542;27.640163;;;100.5170649;;0.426
2007;Grenada;GRD;2007GRD;103.92765;;;;73.096;;;;48.8458979;;
2007;Guatemala;GTM;2007GTM;111.38103;;;;70.409;;;;86.84145276;;0.39
2007;Guyana;GUY;2007GUY;97.94065;;;;67.247;;;;72.17585609;;0.446
2007;Haiti;HTI;2007HTI;;;;;59.408;;;;26.32873767;;0.229
2007;Honduras;HND;2007HND;99.84382;58.2;52.9;17.2;72.544;;;;53.59319144;;0.41
2007;Jamaica;JAM;2007JAM;;9.9;;;74.129;;;;96.96932369;;0.447
2007;Nicaragua;NIC;2007NIC;123.14758;;;;71.673;20.711007;;;44.76308373;;0.387
2007;Panama;PAN;2007PAN;108.53408;;30.6;7.8;76.234;;;;87.17192556;;0.522
2007;Puerto Rico;PRI;2007PRI;;;;;78.42585366;;;;67.23681955;;0.632
2007;Suriname;SUR;2007SUR;104.21041;;;;69.579;;;;74.33766122;;
2007;Trinidad and Tobago;TTO;2007TTO;104.63894;;;;71.21;;;;115.3883485;;0.508
2008;Brazil;BRA;2008BRA;132.05521;;28.9;5.6;72.966;19.549044;0.56199998;0.2929;78.44665887;;
2008;Bolivia;BOL;2008BOL;111.0085;57.3;39.2;11.1;66.937;;;;51.82969543;;
2008;Chile;CHL;2008CHL;107.54435;;;;78.33;32.651301;0.53549999;0.2138;88.55856188;;
2008;Costa Rica;CRI;2008CRI;115.35181;;15.5;2.2;78.491;25.285919;;;42.27015824;;
2008;Ecuador;ECU;2008ECU;107.68655;35.1;38.2;7.5;74.705;;;;80.38448544;;
2008;Colombia;COL;2008COL;123.64575;42;42.3;10.4;74.962;16.455569;;0.2025;93.46915912;;
2008;Mexico;MEX;2008MEX;109.42442;;33.6;5.5;75.194;13.240752;;;67.95405391;;
2008;Peru;PER;2008PER;111.39893;37.3;37.4;9;73.826;9.0317928;;;73.35481222;;
2008;Paraguay;PRY;2008PRY;104.26692;43.2;33;4.3;72.251;;;;95.22244929;;
2008;Argentina;ARG;2008ARG;118.59346;;14.7;2.6;74.952;4.8575388;;;116.0393921;;
2008;Venezuela;VEN;2008VEN;103.02123;27.7;;;73.071;;;;99.19866715;;
2008;Uruguay;URY;2008URY;114.49371;24.2;10.6;0.2;76.437;;;;105.0174824;;
2008;Antigua and Barbuda;ATG;2008ATG;114.20387;;;;75.535;;;;159.9494127;;
2008;Aruba;ABW;2008ABW;113.09161;;;;74.725;;;;119.1874346;;
2008;Bahamas;BHS;2008BHS;97.12063;;;;72.022;;;;104.180912;;
2008;Barbados;BRB;2008BRB;101.16892;;;;78.184;;;;103.1134576;;
2008;Belize;BLZ;2008BLZ;112.33202;;;;71.059;;;;52.15775871;;
2008;British Virgin Islands;VGB;2008VGB;;;;;;;;;88.13273556;;
2008;Cayman Islands;CYM;2008CYM;;;;;;;;;182.6157218;;
2008;Cuba;CUB;2008CUB;99.38472;;;;78.15;;;;2.952183467;;
2008;Curacao;CUW;2008CUW;;;;;75.3097561;;;;;;
2008;Dominica;DMA;2008DMA;94.82212;;;;;;;;128.482076;;
2008;Dominican Republic;DOM;2008DOM;109.53054;44.2;34.4;3.7;71.559;;;;76.23626372;;
2008;El Salvador;SLV;2008SLV;115.92366;40;43.4;6.7;70.756;28.190294;;;113.3556836;;
2008;Grenada;GRD;2008GRD;108.65445;;;;73.038;;;;56.91662874;;
2008;Guatemala;GTM;2008GTM;111.98241;;;;70.75;;;;106.7269971;;
